target_id	pdb_id	status	domain_ids	domain_residue_ranges	chain_id	auth_chain_id	entity_id	observed_label_seq_ranges	observed_label_seq_count	domain_residue_coverage	domain_missing_count	chain_supports_domain	reference_path	sha256	notes
H0217	6o85	candidate			F	F	3	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			G	G	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			H	H	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			I	I	5	1-11,28-134,155-238,258-295	240	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			J	J	5	1-11,28-134,155-238,258-295	240	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			K	L	6	3-277	275	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			L	S	7	20-91,123-179,184-223,228-468	410	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	6o85	candidate			M	d	8	1-14	14	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			A	A	1	1-255,268-305	293	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			B	B	1	1-253,268-305	291	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			C	C	2	8-98,126-351	317	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			D	D	2	8-98,119-351	324	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			E	E	3	1-11,27-134,155-238,258-295,342-444	344	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			F	F	3	1-11,28-134,155-238,258-295,342-444	343	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			G	G	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			H	H	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			I	I	5	41-467	427	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			J	J	5	40-468	429	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			K	K	6	6-181,188-271	260	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			L	L	6	6-181	176	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			M	M	7	173-188	16	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d43	candidate			N	P	8	40-460	421	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			A	A	1	1-255,268-305	293	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			B	B	1	1-253,268-305	291	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			C	C	2	8-98,126-351	317	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			D	D	2	8-98,119-351	324	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			E	E	3	1-11,28-134,155-238,258-295,342-444	343	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			F	F	3	1-11,28-134,155-238,258-295,342-444	343	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			G	G	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			H	H	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			I	I	5	41-467	427	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			J	J	5	40-468	429	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			K	K	6	6-181	176	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d44	candidate			L	L	6	6-181	176	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d44.cif	94ac7979f473f4d2295626bfe9cca998dc1e138a2f770c3954685bbd289e845a	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D44_5 | eIF2B-eIF2(aP), aP2 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			A	A	1	1-255,268-305	293	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			B	B	1	1-253,268-305	291	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			C	C	2	8-98,126-351	317	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			D	D	2	8-98,119-351	324	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			E	E	3	1-11,25-134,155-238,258-295,342-444	346	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			F	F	3	1-11,21-134,155-238,258-295,342-444	350	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			G	G	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			H	H	4	166-518	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			I	I	5	41-467	427	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			J	J	5	40-468	429	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d45	candidate			K	K	6	6-181	176	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d45.cif	2bdffa54690f13f0845528b9707bd1b4cdb5aacf70acc9a90f25443eb6cbdc4c	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D45_5 | eIF2B-eIF2(aP), aP1 complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d46	candidate			A	A	1	1-255,268-305	293	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d46.cif	b92cf9af4ae854f167fee731cd532786340baeb5750a08f82d24e38e7b5a39ad	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D46_5 | eIF2B apo | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d46	candidate			B	B	1	1-253,268-305	291	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d46.cif	b92cf9af4ae854f167fee731cd532786340baeb5750a08f82d24e38e7b5a39ad	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D46_5 | eIF2B apo | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d46	candidate			C	C	2	8-98,122-351	321	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d46.cif	b92cf9af4ae854f167fee731cd532786340baeb5750a08f82d24e38e7b5a39ad	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D46_5 | eIF2B apo | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H0217	7d46	candidate			D	D	2	8-98,119-351	324	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d46.cif	b92cf9af4ae854f167fee731cd532786340baeb5750a08f82d24e38e7b5a39ad	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D46_5 | eIF2B apo | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
